id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,client_id,police_station,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,zone,junction,hour,day,month,day_of_week,weekend,duration_minutes,is_closed,is_resolved
FKID002947,unplanned,12.8976817,77.6347539,0.0,0.0,"Electronics City Flyover, Narasimha Reddy Layout, Garvebhavi Palya, Bengaluru, Karnataka. Pin-560068 (India)",Unknown,vehicle_breakdown,False,2024-03-25 20:34:48.662000+00:00,,closed,no,2024-03-25 20:56:24.939544+00:00,vehicle off-road due technical issue sir towards electronic City on flyover near [LOCATION] palya,others,Hosur Road,High,None,Unknown,-1.0,2024-03-25 20:36:43.207324+00:00,1,HSR Layout,Unknown,12.9828467,77.58946,2024-03-25 20:56:24.938968+00:00,,Unknown,Unknown,20.0,25.0,3.0,0.0,0,325.0827,1,0
FKID002948,unplanned,12.9832475,77.5956075,0.0,0.0,"Infantry Road, Income Tax Colony, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,pot_holes,False,2024-03-25 20:45:06.073000+00:00,,active,yes,2024-03-25 20:58:59.191515+00:00,potholes  at cofee board jn traffic no problem,Unknown,CBD 2,High,None,Unknown,-1.0,2024-03-25 20:47:09.222982+00:00,1,Cubbon Park,Unknown,12.9828467,77.58946,,,Unknown,Unknown,20.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002949,unplanned,12.9901883,77.6552517,0.0,0.0,"Old Madras Road, Officers Enclave, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Unknown,vehicle_breakdown,False,2024-03-25 18:45:52.932000+00:00,,closed,yes,2024-03-25 21:35:47.857529+00:00,traffic movement normal,others,Old Madras Road,High,None,Unknown,-1.0,2024-03-25 18:46:54.305546+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Unknown,Unknown,18.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002950,unplanned,13.0294213,77.5393424,0.0,0.0,"Outer Ring Road, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:47:53.098000+00:00,,closed,no,2024-03-25 22:05:58.359903+00:00,"cmti towards gg palya, traffic no issue",private_car,Tumkur Road,High,None,Unknown,-1.0,2024-03-25 21:48:50.513476+00:00,1,Yeshwanthpura,Unknown,12.9828467,77.58946,2024-03-25 22:05:58.359329+00:00,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,1,0
FKID002951,unplanned,12.9901942,77.6551858,0.0,0.0,"Old Madras Road, Officers Enclave, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Unknown,vehicle_breakdown,False,2024-03-25 18:47:42.924000+00:00,,closed,yes,2024-03-25 21:35:47.843238+00:00,traffic movement normal,others,Old Madras Road,High,None,Unknown,-1.0,2024-03-25 18:48:46.266706+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Unknown,Unknown,18.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002952,unplanned,12.9384464,77.632661,0.0,0.0,"Domlur Inner Ring Road, Srinivagilu Junction, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Unknown,water_logging,False,2024-03-07 09:52:56.062000+00:00,,closed,yes,2024-03-07 10:02:25.061465+00:00,slow traffic movement due to egipura flyover construction,Unknown,IRR(Thanisandra road),High,None,Unknown,-1.0,2024-03-07 09:55:59.677424+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,9.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002953,unplanned,13.0688959,77.5929598,0.0,0.0,"Bellary Road, L&T Tech Park, Byatarayanapura, Bengaluru, Karnataka. Pin-560092 (India)",Unknown,vehicle_breakdown,False,2024-03-07 08:04:44.515000+00:00,,closed,yes,2024-03-07 10:35:48.186598+00:00,[PERSON] on flyover towards airport car offroad sir,taxi,Bellary Road 2,High,None,Unknown,-1.0,2024-03-07 08:06:11.627229+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,Unknown,Unknown,8.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002954,unplanned,12.9849429,77.5559219,0.0,0.0,"Old Mysore Road, Block 4E, Rajaji Nagar, Bengaluru, Karnataka. Pin-560010 (India)",Unknown,vehicle_breakdown,False,2024-03-07 07:36:51.398000+00:00,,closed,yes,2024-03-07 10:35:48.201311+00:00,breakdown,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2024-03-07 07:37:56.975724+00:00,1,Magadi Road,Unknown,12.9828467,77.58946,,,Unknown,Unknown,7.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002955,unplanned,12.9578098,77.5191904,0.0,0.0,"Dr Rajkumar Puniya Bhoomi Road, Nagarabavi Circle, Chandra Layout Stage 1, Bengaluru, Karnataka. Pin-560072 (India)",Unknown,vehicle_breakdown,False,2024-03-07 10:35:00.094000+00:00,,closed,yes,2024-03-07 12:35:47.909929+00:00,Unknown,truck,Non-corridor,Low,no,brek down,1.0,2024-03-07 10:36:22.946333+00:00,1,Byatarayanapura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,10.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002956,unplanned,12.991495,77.6580167,0.0,0.0,"Old Madras Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:48:32.281000+00:00,,closed,yes,2024-03-26 00:35:48.352586+00:00,BMTC battery's blast,bmtc_bus,Old Madras Road,High,None,Unknown,-1.0,2024-03-25 21:50:06.799172+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002957,unplanned,12.9998334,77.5842687,0.0,0.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",Unknown,vehicle_breakdown,False,2024-03-07 10:43:24.135000+00:00,,closed,yes,2024-03-07 13:35:47.816038+00:00,break down,bmtc_bus,Bellary Road 1,High,None,Unknown,-1.0,2024-03-07 10:44:19.552575+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,10.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002958,unplanned,13.0053956,77.6852433,0.0,0.0,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,congestion,False,2024-03-07 12:30:15.617000+00:00,,closed,no,2024-03-07 14:35:47.985924+00:00,[PERSON] [PHONE],Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-07 12:31:47.311776+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,12.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002959,unplanned,13.0053494,77.6853525,0.0,0.0,"MBT Road, SM Layout, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,road_conditions,False,2024-03-07 11:32:36.963000+00:00,,closed,yes,2024-03-07 21:57:41.034642+00:00,iti bus stop sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-07 11:34:00.391428+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,2024-03-07 21:57:41.034040+00:00,,Unknown,Unknown,11.0,7.0,3.0,3.0,0,325.0827,1,0
FKID002960,unplanned,12.9953976,77.6829353,0.0,0.0,"1st Main Road, Sathya Layout, B Narayanapura, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,water_logging,False,2024-03-07 11:26:22.660000+00:00,,active,yes,2024-03-07 11:31:02.721006+00:00,lorry undarpass water loging contact no [PHONE],Unknown,ORR East 2,High,None,Unknown,-1.0,2024-03-07 11:27:02.852728+00:00,1,Mahadevapura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,11.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002961,unplanned,13.0008955,77.6813134,0.0,0.0,"Whitefield Road, ITI Data Center, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,water_logging,False,2024-03-07 11:27:35.202000+00:00,,closed,yes,2024-03-14 05:50:05.500013+00:00,lorry undarpass woter logging contact no [PHONE],Unknown,ORR East 2,High,None,Unknown,-1.0,2024-03-07 11:28:23.851254+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,2024-03-14 05:50:05.499318+00:00,,Unknown,Unknown,11.0,7.0,3.0,3.0,0,325.0827,1,0
FKID002962,unplanned,13.004658,77.7100041,0.0,0.0,"Basavanapura Road, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:49:59.210000+00:00,,closed,yes,2024-03-25 22:33:01.327170+00:00,vehicles starting issue,others,Non-corridor,Low,None,Unknown,-1.0,2024-03-25 21:51:03.030868+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,2024-03-25 22:33:01.326448+00:00,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,1,0
FKID002963,unplanned,12.9756394,77.5874884,0.0,0.0,"Nrupatunga Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:54:28.092000+00:00,,closed,yes,2024-03-25 23:14:21.862970+00:00,wheel jam,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2024-03-25 21:55:11.004908+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,2024-03-25 23:14:21.862316+00:00,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,1,0
FKID002964,unplanned,12.9987792,77.5843292,0.0,0.0,"Sankey Road, MD Nanjundaswamy Circle, Rajamahal Guttahalli, Bengaluru, Karnataka. Pin-560003 (India)",Unknown,vehicle_breakdown,False,2024-03-07 09:02:40.620000+00:00,,closed,yes,2024-03-07 11:35:47.538063+00:00,starting problem,bmtc_bus,Bellary Road 1,High,None,Unknown,-1.0,2024-03-07 09:03:27.451559+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,9.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002965,unplanned,13.0082347,77.693366,0.0,0.0,"MBT Road, Devasandra Junction, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Unknown,vehicle_breakdown,False,2024-03-07 08:55:26.005000+00:00,,closed,yes,2024-03-07 11:35:47.554427+00:00,ಈ bmtc ವಾಹನ ತಾಂತ್ರಿಕ ದೋಷದಿಂದ ಮಾನಸ ಹೋಟೆಲ್ city ಗೆ ಹೋಗುವ ಮಾರ್ಗದಲ್ಲಿ ಕೆಟ್ಟು ನಿಂತಿದ್ದು  ವಾಹನ ಸಂಚಾರ ನಿದಾನ ಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2024-03-07 08:57:20.016294+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,8.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002966,unplanned,13.0193114,77.5841863,0.0,0.0,"Binny Mill Main Road, Embassy One, Ganga Nagar, Bengaluru, Karnataka. Pin-560032 (India)",Unknown,vehicle_breakdown,False,2024-03-07 09:26:09.816000+00:00,,closed,yes,2024-03-07 11:35:47.596082+00:00,car break down due to starting problem shifted to vacant location traffic moving normal,others,Bellary Road 1,High,None,Unknown,-1.0,2024-03-07 09:27:33.238724+00:00,1,R.T. Nagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,9.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002967,unplanned,12.9912526,77.6581522,0.0,0.0,"Varthuru Road, Salarpuria Sattva, Rajanna Colony, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)",Unknown,vehicle_breakdown,False,2024-03-25 22:05:54.816000+00:00,,closed,yes,2024-03-26 00:35:48.382283+00:00,BMTC battery's blast,bmtc_bus,Old Madras Road,High,None,Unknown,-1.0,2024-03-25 22:07:36.182642+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Unknown,Unknown,22.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002968,unplanned,12.9665145,77.6076604,0.0,0.0,"Richmond Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Unknown,vehicle_breakdown,False,2024-03-07 08:53:22.590000+00:00,,closed,yes,2024-03-07 11:35:47.568004+00:00,Unknown,lcv,Mysore Road,High,None,Unknown,-1.0,2024-03-07 08:54:25.876934+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,8.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002969,unplanned,12.9664875,77.6078448,0.0,0.0,"Richmond Road, Mother Teresa Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",Unknown,vehicle_breakdown,False,2024-03-07 09:24:54.174000+00:00,,closed,yes,2024-03-07 11:35:47.582454+00:00,Unknown,lcv,Mysore Road,High,None,Unknown,-1.0,2024-03-07 09:25:54.992023+00:00,1,Ashok Nagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,9.0,7.0,3.0,3.0,0,325.0827,0,0
FKID002970,unplanned,13.0007357,77.6766756,0.0,0.0,"MBT Road, Kotturu, Dooravani Nagar, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,others,False,2024-03-25 22:13:56.534000+00:00,,active,yes,2024-03-25 22:27:08.893876+00:00,starting problem,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-03-25 22:16:44.837731+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Unknown,Unknown,22.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002971,unplanned,13.014763,77.5726577,0.0,0.0,"Padmasri CK Venkata Ramaiah Road, Sadashivanagar Junction, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,vehicle_breakdown,False,2024-03-25 19:54:05.544000+00:00,,closed,yes,2024-03-25 22:35:48.687924+00:00,school buss offroad near [LOCATION].,private_bus,Non-corridor,Low,None,Unknown,-1.0,2024-03-25 19:55:22.129167+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,19.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002972,unplanned,13.0004162,77.6773609,0.0,0.0,"Outer Ring Road, Venkatappa Colony, Mahadevapura, Bengaluru, Karnataka. Pin-560016 (India)",Unknown,others,False,2024-03-25 22:23:24.035000+00:00,,closed,yes,2024-03-25 23:55:07.859212+00:00,starting problem,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-03-25 22:24:02.206139+00:00,1,Mahadevapura,Unknown,12.9828467,77.58946,2024-03-25 23:55:07.858606+00:00,,Unknown,Unknown,22.0,25.0,3.0,0.0,0,325.0827,1,0
FKID002973,unplanned,12.9576608,77.5525713,0.0,0.0,"Mysore Road, PMM Compound, Old Guddadahalli, Bengaluru, Karnataka. Pin-560026 (India)",Unknown,vehicle_breakdown,False,2024-03-25 22:39:36.773000+00:00,,closed,yes,2024-03-26 01:35:48.608631+00:00,gear probleum,bmtc_bus,Mysore Road,High,None,Unknown,-1.0,2024-03-25 22:40:34.893610+00:00,1,Chamarajpet,Unknown,12.9828467,77.58946,,,Unknown,Unknown,22.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002974,unplanned,12.9839994,77.578396,0.0,0.0,"Kumar Krupa Road, Padmashree RMP Aaradhya Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,road_conditions,False,2024-03-25 22:46:55.323000+00:00,,active,yes,2024-03-25 22:58:21.606851+00:00,"ನಮಸ್ತೆ ಸರ್. ಓಲ್ಡ್ ಜೆಡಿಎಸ್ ಜಂಕ್ಷನ್ ನಿಂದ ರೇಸ್ ವಿವ್ ಜಂಕ್ಷನ್ ಗಳ ಮದ್ಯದಲ್ಲಿ ವೈಟ್ ಟಾಪಿಂಗ್ [PERSON] ನಡೆದಿದ್ದು, ಪೈಪ್ ಅಳವಡಿಕೆಗಾಗಿ ತೆಗೆದಿರುವ ತಗ್ಗು ಪ್ರದೇಶದಿಂದಾಗಿ ಅರ್ಧ ರಸ್ತೆಯು ಮಾತ್ರ ಸಂಚಾರಕ್ಕೆ ದೊರೆತಿರುವ ಕಾರಣ ವಾಹನಗಳ ಸಂಚಾರವು ನಿಧಾನಗತಿಯಲ್ಲಿ ಇರುತ್ತದೆ ಸರ್. ಗೆಟಿಂಗ್ ಮೂಲಕ ವಾಹನ [LOCATION] ನಿರ್ವಹಿಸಲಾಗುತ್ತಿದೆ. ತಮ್ಮ [PERSON].
HC 8940 ಜಾಕಿ ರೇಸ್ ವಿವ್ ಜಂಕ್ಷನ್.",Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-25 22:48:18.601631+00:00,1,High ground,Unknown,12.9828467,77.58946,,,Unknown,Unknown,22.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002975,unplanned,12.9133258,77.5999518,0.0,0.0,"Bannerghatta Main Road, Gopalan Innovation Mall, JP Nagar Phase 3, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:21:36.684000+00:00,,closed,yes,2024-03-25 23:35:48.558411+00:00,HGV is off road due to gear box repair,heavy_vehicle,Bannerghata Road,High,None,Unknown,-1.0,2024-03-25 21:23:10.540316+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002976,unplanned,13.0284893,77.5861729,0.0,0.0,"Bellary Road, Laxmaiah Block, Ganga Nagar, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:15:55.431000+00:00,,closed,yes,2024-03-25 23:35:48.601550+00:00,snj traffic limits,private_car,Bellary Road 1,High,None,Unknown,-1.0,2024-03-25 21:16:58.929701+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002977,unplanned,12.96612624,77.53547582,0.0,0.0,"Chord Road, Nethravathi Government Quarters, MRCR Layout, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",Unknown,vehicle_breakdown,False,2024-03-26 00:07:44.422000+00:00,,closed,yes,2024-03-26 00:34:04.398805+00:00,Marenahalli,others,West of Chord Road,High,None,Unknown,-1.0,2024-03-26 00:10:47.919704+00:00,1,Vijayanagara,Unknown,12.9828467,77.58946,2024-03-26 00:34:04.398246+00:00,,Unknown,Unknown,0.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002978,unplanned,13.019798,77.5384499,0.0,0.0,"Kanteerava Studio Road, Parimala Nagar, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",Unknown,others,False,2024-03-26 00:27:53.709000+00:00,,active,yes,2024-03-26 00:51:55.511967+00:00,starting problem,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 00:29:11.884578+00:00,1,Rajajinagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,0.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002979,unplanned,12.9154593,77.5694294,0.0,0.0,"Subramanyapura Road, PSTI Quarters, Banashankari Stage 2, Bengaluru, Karnataka. Pin-560078 (India)",Unknown,vehicle_breakdown,False,2024-03-26 00:03:24.135000+00:00,,closed,yes,2024-03-26 02:35:48.050756+00:00,ಆಫ್ ಆಗಿದೆ ಸರ್,heavy_vehicle,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 00:07:15.039034+00:00,1,K.S. Layout,Unknown,12.9828467,77.58946,,,Unknown,Unknown,0.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002980,unplanned,12.9891626,77.5863133,0.0,0.0,"Sankey Road, Embassy Zenith, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,vehicle_breakdown,False,2024-03-25 21:55:21.566000+00:00,,closed,yes,2024-03-26 00:35:48.369065+00:00,Unknown,taxi,Bellary Road 1,High,None,Unknown,-1.0,2024-03-25 21:56:02.945601+00:00,1,High ground,Unknown,12.9828467,77.58946,,,Unknown,Unknown,21.0,25.0,3.0,0.0,0,325.0827,0,0
FKID002981,unplanned,12.975736,77.5875397,12.9757956,77.5876869,"Cubbon Park Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)","Nrupatunga Road, Krishna Rajendra Circle, Gandhi Nagar, Bengaluru, Karnataka. Pin-560001 (India)",water_logging,True,2024-03-26 01:22:42.657000+00:00,,active,yes,2024-03-26 01:25:49.913326+00:00,BWSSB work,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 01:23:53.786684+00:00,1,Halasuru Gate,Unknown,12.9828467,77.58946,,,Unknown,Unknown,1.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002982,unplanned,12.9684536,77.7015652,0.0,0.0,"Outer Ring Road, Dr APJ Abdul Kalam Enclave, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,vehicle_breakdown,False,2024-03-26 02:38:08.692000+00:00,,closed,yes,2024-03-26 03:00:02.320753+00:00,due to diesel problem,heavy_vehicle,ORR East 2,High,None,Unknown,-1.0,2024-03-26 02:39:15.404507+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,2024-03-26 03:00:02.252284+00:00,,Unknown,Unknown,2.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002983,unplanned,13.0413693,77.546471,0.0,0.0,"Outer Ring Road, Renaissance Reserva, Muthyala Nagar, Bengaluru, Karnataka. Pin-560054 (India)",Unknown,vehicle_breakdown,False,2024-03-26 02:25:49.358000+00:00,,closed,yes,2024-03-26 04:35:48.290267+00:00,lari,heavy_vehicle,ORR North 2,High,None,Unknown,-1.0,2024-03-26 02:29:56.614597+00:00,1,Jalahalli,Unknown,12.9828467,77.58946,,,Unknown,Unknown,2.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002984,unplanned,13.0436033,77.6078317,0.0,0.0,"MBT Road, SNN Clermont, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,accident,False,2024-03-26 02:50:35.842000+00:00,,closed,yes,2024-03-26 04:35:48.311570+00:00,Unknown,Unknown,ORR North 1,High,None,Unknown,-1.0,2024-03-26 02:51:23.118383+00:00,1,Hebbala,Unknown,12.9828467,77.58946,,,Unknown,Unknown,2.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002985,unplanned,13.0097629,77.6969622,0.0,0.0,"MBT Road, YSM Layout, KR Puram, Bengaluru, Karnataka. Pin-560036 (India)",Unknown,vehicle_breakdown,False,2024-03-26 02:45:15.447000+00:00,,closed,yes,2024-03-26 05:35:48.176305+00:00,vahical breakdown near [LOCATION] to hoskote sir,others,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 02:46:17.205224+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,2.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002986,unplanned,12.9627818,77.6283423,0.0,0.0,"Old Airport Road, Golden Jubilee Complex, Agaram, Bengaluru, Karnataka. Pin-560007 (India)",Unknown,pot_holes,False,2024-03-26 00:23:50.487000+00:00,,closed,yes,2024-03-29 06:58:10.398157+00:00,Unknown,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 00:24:22.578790+00:00,1,Halasur,Unknown,12.9828467,77.58946,2024-03-29 06:58:10.397487+00:00,,Unknown,Unknown,0.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002987,unplanned,12.9379245,77.7464862,0.0,0.0,"Varthur Main Road, Dr BR Ambedkar Circle, Varthur Marattahalli, Bengaluru, Karnataka. Pin-560087 (India)",Unknown,construction,False,2024-03-26 03:11:09.499000+00:00,,closed,yes,2024-03-28 03:57:44.014842+00:00,varthu ps towards varthur kodi sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 03:11:52.631731+00:00,1,Whitefield,Unknown,12.9828467,77.58946,2024-03-28 03:57:44.014363+00:00,,Unknown,Unknown,3.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002988,unplanned,12.9162014,77.6326542,0.0,0.0,"13th Cross Road, Teachers Colony, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",Unknown,vehicle_breakdown,False,2024-03-26 04:07:29.183000+00:00,,closed,yes,2024-03-26 04:22:51.996560+00:00,Unknown,bmtc_bus,ORR East 1,High,None,Unknown,-1.0,2024-03-26 04:08:01.935756+00:00,1,HSR Layout,Unknown,12.9828467,77.58946,2024-03-26 04:22:51.995881+00:00,,Unknown,Unknown,4.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002989,unplanned,12.97569436,77.55611998,0.0,0.0,"G Narayana Kumar Road, Purva Sunflower, Shankarappa Garden, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",Unknown,vehicle_breakdown,False,2024-03-26 01:32:02.772000+00:00,,closed,yes,2024-03-26 03:35:48.126753+00:00,Starting problem,bmtc_bus,Magadi Road,High,None,Unknown,-1.0,2024-03-26 01:33:10.753931+00:00,1,Magadi Road,Unknown,12.9828467,77.58946,,,Unknown,Unknown,1.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002990,unplanned,13.0193283,77.7087117,0.0,0.0,"Basavanapura Road, Zero Tolerance Junction, KR Puram, Bengaluru, Karnataka. Pin-560049 (India)",Unknown,vehicle_breakdown,False,2024-03-26 03:34:06.446000+00:00,,closed,yes,2024-03-26 03:58:29.489900+00:00,Unknown,bmtc_bus,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 03:35:12.852428+00:00,1,K.R. Pura,Unknown,12.9828467,77.58946,2024-03-26 03:58:29.489257+00:00,,Unknown,Unknown,3.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002991,unplanned,13.0041957,77.7569011,0.0,0.0,"Bhattarahalli Road, Wynn Gate, Belathur, Bengaluru, Karnataka. Pin-560067 (India)",Unknown,construction,False,2024-03-26 04:39:18.421000+00:00,,closed,yes,2024-03-29 18:28:40.874759+00:00,BWSSB Work slow moving traffic kadugodi flyover towards Seegehalli,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 04:41:10.463563+00:00,1,Mahadevapura,Unknown,12.9828467,77.58946,2024-03-29 18:28:40.874257+00:00,,Unknown,Unknown,4.0,26.0,3.0,1.0,0,325.0827,1,0
FKID002992,unplanned,13.0100085,77.5907795,0.0,0.0,"RT Nagar Main Road, Vasanth Enclave, JC Nagar, Bengaluru, Karnataka. Pin-560006 (India)",Unknown,water_logging,False,2024-03-26 04:37:08.712000+00:00,,active,yes,2024-03-26 04:47:57.843798+00:00,cl crs junction,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-03-26 04:40:25.401618+00:00,1,R.T. Nagar,Unknown,12.9828467,77.58946,,,Unknown,Unknown,4.0,26.0,3.0,1.0,0,325.0827,0,0
FKID002993,unplanned,12.9766207,77.5992578,0.0,0.0,"NH 275, Mahatma Gandhi Circle, Shivaji Nagar, Bengaluru, Karnataka. Pin-560001 (India)",Unknown,water_logging,False,2024-03-26 04:35:51.261000+00:00,,closed,yes,2024-03-26 05:10:13.977313+00:00,water logging att queens junction,Unknown,Old Madras Road,High,None,Unknown,-1.0,2024-03-26 04:36:25.848496+00:00,1,Cubbon Park,Unknown,12.9828467,77.58946,2024-03-26 05:10:13.976684+00:00,,Unknown,Unknown,4.0,26.0,3.0,1.0,0,325.0827,1,0
