id,event_type,latitude,longitude,endlatitude,endlongitude,address,end_address,event_cause,requires_road_closure,start_datetime,end_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,client_id,police_station,resolved_at_address,resolved_at_latitude,resolved_at_longitude,closed_datetime,resolved_datetime,zone,junction,hour,day,month,day_of_week,weekend,duration_minutes,is_closed,is_resolved
FKID004486,planned,12.99378563,77.58500934,12.9865118,77.57968247,"ತಲುಪಲು ಚೌಡಯ್ಯ ರಸ್ತೆ, ಚಕ್ರವರ್ತಿ ಲೇಔಟ್, ವಸಂತ ನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560001, India","ಶಿವನಂದ ವೃತ್ತ, ಹರೇಕೃಷ್ಣ ರಸ್ತೆ, Kumara Park East, ಹೈ ಗ್ರೌಂಡ್ಸ್, ಗಾಂಧಿನಗರ, ಬೆಂಗಳೂರು ಮಧ್ಯ ನಗರ ನಿಗಮ, Bengaluru, ಬೆಂಗಳೂರು ಉತ್ತರ, ಬೆಂಗಳೂರು ನಗರ, Karnataka, 560001, India",public_event,True,,2023-11-13 10:05:46+00:00,closed,yes,2023-11-13 10:05:46.036365+00:00,[PERSON] at [PERSON].,Unknown,Bellary Road 1,High,None,Unknown,-1.0,2023-09-29 23:38:19.342539+00:00,1,High ground,Unknown,12.9828467,77.58946,,,Central Zone 2,Unknown,,,,,0,325.0827,0,0
FKID004509,planned,12.9016722,77.6605921,12.89936609,77.65940074,"Sri Dinne Anjaneya Swamy Temple Road, Madduramma Junction, Ambalipura, Bengaluru, Karnataka. Pin-560102 (India)","Haralur Road, Royal Placid Layout Phase 2, Haralur, Bengaluru, Karnataka. Pin-560102 (India)",procession,True,2024-01-22 00:15:22.356000+00:00,2024-01-22 03:05:46+00:00,closed,yes,2024-01-22 02:35:47.716112+00:00,[PERSON] jatr Harluru Road,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-22 00:18:01.889920+00:00,1,Bellandur,Unknown,12.9828467,77.58946,,,Unknown,Unknown,0.0,22.0,1.0,0.0,0,170.39406666666667,0,0
FKID004527,planned,13.09944256,77.6981959,0.0,0.0,"D Group Employees Layout, Yarappanahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",Unknown,public_event,False,2023-11-28 04:57:42.525000+00:00,2023-12-07 05:05:46+00:00,closed,yes,2023-12-07 05:35:47.556041+00:00,public event,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-28 04:58:26.371900+00:00,2,K.R. Pura,Unknown,12.9828467,77.58946,,,Unknown,Unknown,4.0,28.0,11.0,1.0,0,12968.057916666667,0,0
FKID004535,planned,13.184446,77.6797199,0.0,0.0,"Unnamed Road, Begur Chikkanahalli, Bengaluru, Karnataka. Pin-562149 (India)",Unknown,protest,False,2023-11-14 22:57:07.409000+00:00,2023-11-14 23:15:46+00:00,closed,yes,2023-11-14 23:15:22.012294+00:00,Airport taxi drivers protest begur galamma circle to towards airport so trffic slow moment,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-14 22:59:30.983441+00:00,1,Chikkajala,Unknown,12.9828467,77.58946,2023-11-14 23:15:22.011742+00:00,,Unknown,Unknown,22.0,14.0,11.0,1.0,0,18.643183333333333,1,0
FKID004537,planned,12.9694366,77.7006513,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-12-06 21:27:15.779000+00:00,2023-12-07 09:05:46+00:00,closed,yes,2023-12-07 09:35:47.534913+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-12-06 21:28:08.481449+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,6.0,12.0,2.0,0,698.5036833333332,0,0
FKID004555,planned,12.9696116,77.7009772,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-14 20:54:58.344000+00:00,2023-11-15 09:05:46+00:00,closed,yes,2023-11-15 09:35:47.985917+00:00,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-14 20:56:00.320950+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,14.0,11.0,1.0,0,730.7942666666667,0,0
FKID004557,planned,13.0511128,77.5930445,0.0,0.0,"Bellary Road, Esteem Mall, Hebbal Kempapura, Bengaluru, Karnataka. Pin-560024 (India)",Unknown,construction,False,2023-12-07 21:20:16.503000+00:00,2023-12-07 17:20:46+00:00,closed,yes,2023-12-07 21:35:47.637710+00:00,ಕೆಂಪಾಪುರ ಏರ್ಪೋರ್ಟ್ ಕಡೆಗೆ ಎನ್ ಎಚ್ ಐ ರವರು ಬ್ಯಾರಿಕೆಟ್ ಹಾಕುತ್ತಿದ್ದಾರೆ ಸರ್,Unknown,Bellary Road 1,High,None,Unknown,-1.0,2023-12-07 21:22:13.728471+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,North Zone 1,Unknown,21.0,7.0,12.0,3.0,0,-239.50838333333334,0,0
FKID004563,planned,12.9694104,77.7006492,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-15 20:54:54.089000+00:00,2023-11-16 09:05:46+00:00,closed,yes,2023-11-16 09:35:48.156929+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-15 20:55:39.670183+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,15.0,11.0,2.0,0,730.8651833333333,0,0
FKID004585,planned,12.9694271,77.7006105,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2024-01-08 21:05:00.102000+00:00,2024-01-09 09:05:46+00:00,closed,yes,2024-01-09 09:35:47.824082+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-01-08 21:05:59.911843+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,8.0,1.0,0.0,0,720.7649666666667,0,0
FKID004594,planned,12.8973337,77.599845,0.0,0.0,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,construction,False,2024-01-09 20:20:10.494000+00:00,2024-01-19 02:43:46+00:00,closed,yes,2024-01-19 03:35:47.807211+00:00,Slow moving traffic from IIMB towards [PERSON] due to bwssb work.,Unknown,Bannerghata Road,High,None,Unknown,-1.0,2024-01-09 20:21:48.780735+00:00,1,J.P. Nagar,Unknown,12.9828467,77.58946,,,South Zone 2,Unknown,20.0,9.0,1.0,1.0,0,13343.591766666668,0,0
FKID004597,planned,12.9695647,77.7006957,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-16 20:58:51.550000+00:00,2023-11-17 09:05:46+00:00,closed,yes,2023-11-17 09:35:47.780326+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-16 20:59:53.674322+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,16.0,11.0,3.0,0,726.9074999999999,0,0
FKID004603,planned,12.9695046,77.7005611,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-12-07 21:08:33.883000+00:00,2023-12-08 09:05:46+00:00,closed,yes,2023-12-08 09:35:47.594017+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-12-07 21:09:42.964297+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,7.0,12.0,3.0,0,717.20195,0,0
FKID004609,planned,12.9180359,77.5467202,0.0,0.0,"Sri Sathyanarayana Swamy Temple Road, Kakathiyanagar, Banashankari Stage 3, Bengaluru, Karnataka. Pin-560061 (India)",Unknown,public_event,False,2023-11-17 07:19:27.655000+00:00,2023-11-17 11:19:46+00:00,closed,yes,2023-11-17 11:35:47.563783+00:00,Birthday day of local leader,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-17 07:20:25.833267+00:00,1,K.S. Layout,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,7.0,17.0,11.0,4.0,0,240.30575,0,0
FKID004622,planned,13.0260297,77.5803894,0.0,0.0,"4th Cross Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,construction,False,2023-12-08 21:39:43.455000+00:00,2023-12-14 21:39:46+00:00,closed,yes,2023-12-14 22:35:48.123220+00:00,[PERSON] cross to [LOCATION] sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-08 21:40:57.840388+00:00,1,Sadashivanagar,Unknown,12.9828467,77.58946,,,West Zone 2,Unknown,21.0,8.0,12.0,4.0,0,8640.042416666667,0,0
FKID004629,planned,12.988794,77.4938951,0.0,0.0,"1st Main Road, Ramaiah Industrial Estate, Madeshwara Nagar, Bengaluru, Karnataka. Pin-560091 (India)",Unknown,public_event,False,2023-11-18 06:12:44.254000+00:00,2023-11-18 07:35:46+00:00,closed,yes,2023-11-18 07:35:48.201326+00:00,10 ದೇವರುಗಳ ಮೆರವಣೆಗೆ,Unknown,Magadi Road,High,None,Unknown,-1.0,2023-11-18 06:12:15.238938+00:00,1,Kamakshipalya,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,6.0,18.0,11.0,5.0,1,83.0291,0,0
FKID004632,planned,12.85849674,77.70843889,12.85926039,77.70364141,"Muthanalluru Road, Huskur, Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560099, India","Huskur Main Road, Huskuru, Gattahalli, Anekal, Bengaluru Urban, Karnataka, 560100, India",public_event,True,,2024-01-22 11:35:46+00:00,closed,yes,2024-01-22 11:35:47.981820+00:00,[PERSON] Festival,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-18 22:23:47.812029+00:00,1,Electronic City,Unknown,12.9828467,77.58946,,,Unknown,Unknown,,,,,0,325.0827,0,0
FKID004640,planned,13.0728062,77.6022497,13.0727961,77.6022509,"KV Jairam Road, BGS Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)","KV Jairam Road, BGS Layout, Jakkuru, Bengaluru, Karnataka. Pin-560064 (India)",construction,True,2023-12-09 00:40:20.242000+00:00,2023-12-09 02:40:46+00:00,closed,yes,2023-12-09 03:35:47.595610+00:00,[LOCATION] road working sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-09 00:41:19.435765+00:00,1,Hebbala,Unknown,12.9828467,77.58946,,,North Zone 1,Unknown,0.0,9.0,12.0,5.0,1,120.4293,0,0
FKID004641,planned,12.8983117,77.6055099,12.8978712,77.6064087,"4th Cross Road, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)","Devara Chikkanahalli Main Road, Someshwara Layout, Bilekahalli, Bengaluru, Karnataka. Pin-560076 (India)",public_event,True,2024-01-09 07:33:57.767000+00:00,2024-01-10 08:05:46+00:00,closed,yes,2024-01-10 08:35:48.027774+00:00,Town festival in [LOCATION] town some streets traffic is diverted sir so traffic heavy moving towards hsbc junction from [LOCATION] junction sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-09 07:41:00.253721+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,Unknown,7.0,9.0,1.0,1.0,0,1471.8038833333333,0,0
FKID004642,planned,12.8819199,77.5504489,0.0,0.0,"Anjanapura Main Road, Kristal Dolomite, Narayana Nagar, Doddakallasandra, Bengaluru, Karnataka. Pin-560062 (India)",Unknown,construction,False,2024-01-09 08:25:23.294000+00:00,2024-01-10 08:26:46+00:00,closed,yes,2024-01-10 08:35:48.049421+00:00,[LOCATION] sanitary work in progress sir not a traffic issue sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-09 08:25:26.192840+00:00,1,Thalagattapura,Unknown,12.9828467,77.58946,,,South Zone 1,Unknown,8.0,9.0,1.0,1.0,0,1441.3784333333335,0,0
FKID004644,planned,12.9695891,77.7006312,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2024-01-09 20:55:57.240000+00:00,2024-01-10 09:05:46+00:00,closed,yes,2024-01-10 09:35:47.984204+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-01-09 20:56:37.248626+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,9.0,1.0,1.0,0,729.8126666666667,0,0
FKID004646,planned,12.9693211,77.7012017,0.0,0.0,"Outer Ring Road, LRDE Employee Housing Colony, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-18 21:03:07.423000+00:00,2023-11-19 09:05:46+00:00,closed,yes,2023-11-19 09:35:47.776518+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-18 21:04:02.270545+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,18.0,11.0,5.0,1,722.6429499999999,0,0
FKID004653,planned,13.0493257,77.645601,13.0493825,77.6455068,"Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)","Hennur Main Road, Geddalahalli, Bengaluru, Karnataka. Pin-560077 (India)",construction,True,2024-01-10 19:40:46.980000+00:00,2024-01-15 10:55:46+00:00,closed,yes,2024-01-15 03:38:24.339274+00:00,White tapping work is going on sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-10 19:42:27.919627+00:00,1,Hennuru,Unknown,12.9828467,77.58946,2024-01-15 03:38:24.338701+00:00,,East Zone 2,Unknown,19.0,10.0,1.0,2.0,0,6674.983666666667,1,0
FKID004662,planned,12.9696589,77.7006699,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-12-08 20:58:11.497000+00:00,2023-12-09 09:05:46+00:00,closed,yes,2023-12-09 09:35:47.961207+00:00,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-12-08 20:59:09.979711+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,8.0,12.0,4.0,0,727.5750499999999,0,0
FKID004670,planned,12.9694684,77.7006456,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2024-01-10 21:05:08.219000+00:00,2024-01-11 09:05:46+00:00,closed,yes,2024-01-11 09:35:47.976144+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-01-10 21:05:51.720350+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,10.0,1.0,2.0,0,720.6296833333333,0,0
FKID004680,planned,13.026383,77.5803894,0.0,0.0,"Dr Rajgopal Road, Ashwath Nagar, Armane Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,construction,False,2023-12-05 21:19:13.312000+00:00,2023-12-09 21:19:46+00:00,closed,yes,2023-12-09 21:35:47.692691+00:00,Footpath work [LOCATION] to [LOCATION] traffic movement slow only pikhour movement sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-05 21:22:39.092242+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,North Zone 2,Unknown,21.0,5.0,12.0,1.0,0,5760.544800000001,0,0
FKID004684,planned,12.9093833,77.5496433,0.0,0.0,"Subramanyapura Main Road, Canara Bank Colony, Chikkalsandra, Bengaluru, Karnataka. Pin-560061 (India)",Unknown,construction,False,2023-12-09 23:29:02.667000+00:00,2024-01-06 23:30:46+00:00,closed,yes,2023-12-24 09:04:57.273940+00:00,[LOCATION] work going on Uttarahalli main road,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-09 23:31:35.452966+00:00,1,K.S. Layout,Unknown,12.9828467,77.58946,2023-12-24 09:04:57.273438+00:00,,South Zone 1,Unknown,23.0,9.0,12.0,5.0,1,40321.72221666667,1,0
FKID004700,planned,13.013618,77.5542469,0.0,0.0,"Chord Road, WTC Annexe, Malleshwaram West, Bengaluru, Karnataka. Pin-560055 (India)",Unknown,public_event,False,2023-11-20 00:26:36.551000+00:00,2023-11-20 02:27:46+00:00,closed,yes,2023-11-20 02:35:47.925488+00:00,"Towards rajakumar road, 19th main right 1st block junction sri krishna rata yatre",Unknown,West of Chord Road,High,None,Unknown,-1.0,2023-11-20 00:29:09.245943+00:00,1,Malleshwaram,Unknown,12.9828467,77.58946,,,West Zone 2,Unknown,0.0,20.0,11.0,0.0,0,121.15748333333333,0,0
FKID004703,planned,12.9853508,77.5272773,0.0,0.0,"G Narayana Kumar Road, Kamakshipalya Extension, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",Unknown,procession,False,,2023-11-20 08:52:46+00:00,closed,yes,2023-11-20 09:35:47.969709+00:00,ದೇವರ ಉತ್ಸಾಹ,Unknown,Magadi Road,High,None,Unknown,-1.0,2023-11-20 07:53:27.899567+00:00,1,Kamakshipalya,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,,,,,0,325.0827,0,0
FKID004707,planned,12.9899462,77.4871512,12.9899462,77.4871512,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)","4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",public_event,True,,2023-12-09 18:05:46+00:00,closed,yes,2023-12-10 05:35:47.605613+00:00,Anjineya swamy ಬ್ರಹ್ಮರಥೋತ್ಸವ,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-10 04:55:36.571742+00:00,1,Kamakshipalya,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,,,,,0,325.0827,0,0
FKID004711,planned,12.990028,77.4871935,12.989977,77.4871919,"4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)","4th A Cross Road, Tunga Nagar South, Herohalli, Bengaluru, Karnataka. Pin-560091 (India)",public_event,True,2023-12-10 05:03:35.839000+00:00,2023-12-12 18:05:46+00:00,closed,yes,2023-12-12 18:35:47.990029+00:00,ಅಂಜನೇಯ ಸ್ವಾಮಿಯ ಬ್ರಹ್ಮರಥೋತ್ಸವ,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-10 05:02:58.888411+00:00,1,Kamakshipalya,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,5.0,10.0,12.0,6.0,1,3662.1693499999997,0,0
FKID004721,planned,13.07936896,77.67621801,0.0,0.0,"Nadagowda Gollahalli, Gollahalli, Bangalore East, Bengaluru Urban, Karnataka, 562149, India",Unknown,vip_movement,False,2023-11-28 04:59:05.593000+00:00,2023-12-10 06:05:46+00:00,closed,yes,2023-12-10 06:35:47.808853+00:00,Vip Movement,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-28 04:59:44.553365+00:00,2,Hennuru,Unknown,12.9828467,77.58946,,,Unknown,Unknown,4.0,28.0,11.0,1.0,0,17346.67345,0,0
FKID004722,planned,13.0571787,77.4734718,0.0,0.0,"Mumbai Bengaluru Highway, Madavara, Bengaluru, Karnataka. Pin-560073 (India)",Unknown,construction,False,2023-11-20 23:27:59.506000+00:00,2023-11-20 14:32:46+00:00,closed,yes,2023-11-20 23:36:07.373804+00:00,Tumkur higway near to nice road  work going on sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-20 23:33:54.319471+00:00,1,No Police Station,Unknown,12.9828467,77.58946,,,Unknown,Unknown,23.0,20.0,11.0,0.0,0,-535.2251,0,0
FKID004726,planned,12.9693962,77.7007254,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2024-01-22 21:03:58.595000+00:00,2024-01-23 09:05:46+00:00,closed,yes,2024-01-23 09:35:47.803264+00:00,[LOCATION] towards [LOCATION] and karthiknagara towards marathhalli traffic movement will be slow due to metrostation work,Unknown,ORR East 2,High,None,Unknown,-1.0,2024-01-22 21:04:52.586897+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,Unknown,Unknown,21.0,22.0,1.0,0.0,0,721.7900833333333,0,0
FKID004740,planned,13.0366434,77.5746848,0.0,0.0,"Dr Rajgopal Road, Amar Jyothi Layout, Sanjay Nagar, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,construction,False,,2024-03-07 23:03:46+00:00,closed,yes,2024-02-05 04:44:05.171624+00:00,[PERSON] main road traffic moment slow only pikhour time sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2024-01-11 23:05:36.051361+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,2024-02-05 04:44:05.170948+00:00,,North Zone 2,Unknown,,,,,0,325.0827,1,0
FKID004741,planned,12.8973454,77.5999179,0.0,0.0,"Bannerghatta Main Road, IIM Professors Quarters, Indian Institute of Management, Bengaluru, Karnataka. Pin-560076 (India)",Unknown,construction,False,2024-01-11 23:12:37.080000+00:00,2024-01-19 20:12:46+00:00,closed,yes,2024-01-19 20:35:48.030854+00:00,[LOCATION] work in progress infront of vishaal maart so traffic moving slowly from hsbc junction to [LOCATION] junction sir,Unknown,Bannerghata Road,High,None,Unknown,-1.0,2024-01-11 23:14:25.646381+00:00,1,J.P. Nagar,Unknown,12.9828467,77.58946,,,South Zone 2,Unknown,23.0,11.0,1.0,3.0,0,11340.148666666668,0,0
FKID004750,planned,13.1215483,77.6207367,13.121525,77.6206167,"Bagaluru Main Road, Columbus Square, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)","Bagaluru Main Road, Columbus Square, Dwarka Nagar, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",procession,True,2023-12-11 04:03:06.979000+00:00,2023-12-10 18:02:46+00:00,closed,yes,2023-12-11 04:35:47.976683+00:00,Hindu samajostava procession bagaluru cross towards reva collage junction sir. Traffic movement is slow sir,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-11 04:06:37.130408+00:00,1,Yelahanka,Unknown,12.9828467,77.58946,,,North Zone 2,Unknown,4.0,11.0,12.0,0.0,0,-600.34965,0,0
FKID004753,planned,12.930218,77.6085546,0.0,0.0,"1st Cross Road, AK Colony, Sadduguntepalya, Bengaluru, Karnataka. Pin-560029 (India)",Unknown,procession,False,2023-12-11 03:23:57.755000+00:00,2023-12-11 04:50:46+00:00,closed,yes,2023-12-11 05:35:48.011061+00:00,Hindu Samajothsava proccession from [LOCATION] main road to Swamy [PERSON] ground btm 2nd stage.,Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-12-11 03:29:54.846865+00:00,1,Mico Layout,Unknown,12.9828467,77.58946,,,South Zone 2,Unknown,3.0,11.0,12.0,0.0,0,86.80408333333334,0,0
FKID004760,planned,13.0470033,77.5673414,0.0,0.0,"10th Cross Road, Lottegollahalli Subramanya Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",Unknown,construction,False,2023-12-10 20:56:21.038000+00:00,2023-12-11 08:56:46+00:00,closed,yes,2023-12-11 09:35:47.633359+00:00,Railway  underpass  underpass work progress sir,Unknown,ORR North 2,High,None,Unknown,-1.0,2023-12-10 20:59:02.069024+00:00,1,Kodigehalli,Unknown,12.9828467,77.58946,,,North Zone 1,Unknown,20.0,10.0,12.0,6.0,1,720.4160333333333,0,0
FKID004766,planned,12.9696624,77.7005323,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-21 21:00:50.212000+00:00,2023-11-22 09:05:46+00:00,closed,yes,2023-11-22 09:35:47.645770+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-21 21:01:31.455022+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,21.0,21.0,11.0,1.0,0,724.9298,0,0
FKID004771,planned,12.99037089,77.4873556,12.98745382,77.49266825,"Herohalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India","Magadi Road, Herohalli, Bengaluru West City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560091, India",public_event,True,,2023-12-11 12:05:46+00:00,closed,yes,2023-12-11 12:05:46.034083+00:00,[PERSON],Unknown,Non-corridor,Low,None,Unknown,-1.0,2023-11-28 23:43:41.754297+00:00,1,Kamakshipalya,Unknown,12.9828467,77.58946,,,West Zone 1,Unknown,,,,,0,325.0827,0,0
FKID004784,planned,12.969397,77.7006524,0.0,0.0,"Outer Ring Road, Karthik Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",Unknown,construction,False,2023-11-22 20:57:12.687000+00:00,2023-11-23 09:05:46+00:00,closed,yes,2023-11-23 09:35:47.942896+00:00,[LOCATION] towards marathhalli and karthiknagara towards mahadevpura traffic movement will be slow due to metrostation piller work,Unknown,ORR East 2,High,None,Unknown,-1.0,2023-11-22 20:57:59.699619+00:00,1,HAL Old Airport,Unknown,12.9828467,77.58946,,,East Zone 1,Unknown,20.0,22.0,11.0,2.0,0,728.5552166666668,0,0
FKID004792,planned,12.9939167,77.6630384,12.9940731,77.6629577,"Old Madras Road, Gopalan Grand Mall, Nagavara Palya, CV Raman Nagar, Bengaluru, Karnataka. Pin-560093 (India)","Old Madras Road, Magadha, Bengaluru, Karnataka. Pin-560016 (India)",public_event,True,2024-01-12 04:44:34.546000+00:00,2024-01-12 04:44:46+00:00,closed,yes,2024-01-12 05:35:47.836401+00:00,Benniganahalli o.m.road,Unknown,ORR North 1,High,None,Unknown,-1.0,2024-01-12 04:51:50.552566+00:00,1,Banaswadi,Unknown,12.9828467,77.58946,,,Central Zone 1,Unknown,4.0,12.0,1.0,4.0,0,0.19090000000000001,0,0
